"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106412441" NA NA NA NA "BnaA09g39070D" "O-glucosyltransferase rumi homolog" "LOC106412441" -5.90423237368725 0.0488324423283905
"106412662" "GO:0006631" "BP" "fatty acid desaturase 4, chloroplastic" "fatty acid metabolic process" "BnaA08g14190D" "fatty acid desaturase 4, chloroplastic" "LOC106412662" -5.52761822838593 0.0175740528012017
"106413674" NA NA NA NA "BnaC08g12430D" "protein translation factor SUI1 homolog 1" "LOC106413674" 1.0171445100809 0.04221283650728
"106413737" "GO:0009733" "BP" "auxin-responsive protein SAUR32" "response to auxin" "BnaC04g00740D" "auxin-responsive protein SAUR32" "LOC106413737" -5.33391236334528 0.0251032056471797
"106413903" NA NA NA NA "BnaC07g16730D" "pentatricopeptide repeat-containing protein At5g66500, mitochondrial" "LOC106413903" 2.96314631773943 0.00569027434347896
"106414124" NA NA NA NA "BnaCnng59140D" "uncharacterized BNACNNG59140D" "BNACNNG59140D" 2.03429625446271 0.0106954120680932
"106414423" "GO:0005975" "BP" "probable glucan endo-1,3-beta-glucosidase A6" "carbohydrate metabolic process" "BnaC03g74070D" "probable glucan endo-1,3-beta-glucosidase A6" "LOC106414423" -3.72272908423201 0.0192684607625989
"106414565" "GO:0009653" "BP" "expansin-A7" "anatomical structure morphogenesis" "BnaC08g41090D" "expansin-A7" "LOC106414565" -6.06467007752651 0.0380366775980382
"106414565" "GO:0009664" "BP" "expansin-A7" "plant-type cell wall organization" "BnaC08g41090D" "expansin-A7" "LOC106414565" -6.06467007752651 0.0380366775980382
"106414645" "GO:0006607" "BP" "importin subunit alpha-1" "NLS-bearing protein import into nucleus" "BnaA02g30700D" "importin subunit alpha-1" "LOC106414645" -6.22412994473952 0.0288675286976135
"106415065" NA NA NA NA "BnaC08g41540D" "flavin-containing monooxygenase FMO GS-OX5" "LOC106415065" 3.11754567422159 0.00672546626532405
"106415086" "GO:0046854" "BP" "phosphatidylinositol 4-phosphate 5-kinase 2" "phosphatidylinositol phosphate biosynthetic process" "BnaC02g24660D" "phosphatidylinositol 4-phosphate 5-kinase 2" "LOC106415086" 1.25630820880472 0.0456848601033251
"106415086" "GO:0016310" "BP" "phosphatidylinositol 4-phosphate 5-kinase 2" "phosphorylation" "BnaC02g24660D" "phosphatidylinositol 4-phosphate 5-kinase 2" "LOC106415086" 1.25630820880472 0.0456848601033251
"106415306" "GO:0006457" "BP" "chaperone protein dnaJ 50" "protein folding" "BnaC01g29900D" "chaperone protein dnaJ 50" "LOC106415306" -1.04564771034233 0.0104207629011901
"106415337" "GO:0070158" "BP" "serine--tRNA ligase, chloroplastic/mitochondrial" "mitochondrial seryl-tRNA aminoacylation" "BnaC08g41780D" "serine--tRNA ligase, chloroplastic/mitochondrial" "LOC106415337" 1.77634001720574 0.01465365576113
"106415337" "GO:0006434" "BP" "serine--tRNA ligase, chloroplastic/mitochondrial" "seryl-tRNA aminoacylation" "BnaC08g41780D" "serine--tRNA ligase, chloroplastic/mitochondrial" "LOC106415337" 1.77634001720574 0.01465365576113
"106416289" NA NA NA NA "BnaC08g12430D" "protein translation factor SUI1 homolog 1" "LOC106416289" 1.0171445100809 0.04221283650728
"106416363" NA NA NA NA "BnaC09g18780D" "WAT1-related protein At5g45370" "LOC106416363" 2.56011713416079 0.017802897263478
"106416616" NA NA NA NA "BnaC09g20100D" "ethylene-responsive transcription factor 5" "LOC106416616" -1.54468621269273 0.0128435966931716
"106416678" NA NA NA NA "BnaC09g18930D" "uncharacterized BNAC09G18930D" "BNAC09G18930D" -3.64092954514986 0.00174045840596889
"106416756" NA NA NA NA "BnaC09g54320D" "probable aquaporin SIP1-2" "LOC106416756" -5.91431038860195 0.00243182872937325
"106417433" NA NA NA NA "BnaAnng36160D" "uncharacterized BNAANNG36160D" "BNAANNG36160D" -5.63263108756631 0.042037915518232
"106417652" NA NA NA NA "BnaC08g42620D" "uncharacterized BNAC08G42620D" "BNAC08G42620D" -2.39940704840008 0.0189050074677849
"106417700" "GO:0009584" "BP" "phytochrome A" "detection of visible light" "BnaC08g42660D" "phytochrome A" "LOC106417700" 3.54831755199754 0.0307548599395617
"106417700" "GO:0017006" "BP" "phytochrome A" "protein-tetrapyrrole linkage" "BnaC08g42660D" "phytochrome A" "LOC106417700" 3.54831755199754 0.0307548599395617
"106417700" "GO:0009585" "BP" "phytochrome A" "red, far-red light phototransduction" "BnaC08g42660D" "phytochrome A" "LOC106417700" 3.54831755199754 0.0307548599395617
"106417700" "GO:0006355" "BP" "phytochrome A" "regulation of DNA-templated transcription" "BnaC08g42660D" "phytochrome A" "LOC106417700" 3.54831755199754 0.0307548599395617
"106417707" NA NA NA NA "BnaCnng61830D" "uncharacterized BNACNNG61830D" "BNACNNG61830D" -2.45115580784338 0.0310550962158334
"106417743" "GO:0072318" "BP" "auxilin-related protein 2" "clathrin coat disassembly" "BnaCnng69510D" "auxilin-related protein 2" "LOC106417743" -3.66516709696726 0.00474408889444144
"106417743" "GO:0072583" "BP" "auxilin-related protein 2" "clathrin-dependent endocytosis" "BnaCnng69510D" "auxilin-related protein 2" "LOC106417743" -3.66516709696726 0.00474408889444144
"106417921" "GO:0009733" "BP" "transcription factor KUA1" "response to auxin" "BnaCnng61080D" "transcription factor KUA1" "BNACNNG61080D" -5.76776857159367 0.0200074581947193
"106417921" "GO:0009723" "BP" "transcription factor KUA1" "response to ethylene" "BnaCnng61080D" "transcription factor KUA1" "BNACNNG61080D" -5.76776857159367 0.0200074581947193
"106417921" "GO:0009739" "BP" "transcription factor KUA1" "response to gibberellin" "BnaCnng61080D" "transcription factor KUA1" "BNACNNG61080D" -5.76776857159367 0.0200074581947193
"106418147" "GO:0006979" "BP" "uncharacterized LOC106418147" "response to oxidative stress" "BnaC01g36920D" "uncharacterized LOC106418147" "LOC106418147" -1.60854949458194 0.00447603110273725
"106418291" NA NA NA NA "BnaC06g31500D" "uncharacterized BNAC06G31500D" "BNAC06G31500D" -1.26116256134679 0.0425695130967381
"106418582" "GO:0035970" "BP" "probable protein phosphatase 2C 10" "peptidyl-threonine dephosphorylation" "BnaCnng27710D" "probable protein phosphatase 2C 10" "LOC106418582" -1.17803780252797 0.0253326732984895
"106418671" NA NA NA NA "BnaC02g24890D" "uncharacterized BNAC02G24890D" "BNAC02G24890D" 1.02497549713734 0.0400487087404187
"106419264" NA NA NA NA "BnaCnng37090D" "probable membrane-associated kinase regulator 6" "LOC106419264" 6.02292207666943 0.000602678678672887
"106419414" NA NA NA NA "BnaA10g30570D" "MTOR-associated protein MEAK7" "LOC106419414" -1.23447830687612 0.0155287857227873
"106419474" NA NA NA NA "BnaA10g30200D" "ethylene-responsive transcription factor ERF106" "LOC106419474" 3.60482695098936 0.00688027805418988
"106419492" "GO:0006355" "BP" "NAC domain-containing protein 79" "regulation of DNA-templated transcription" "BnaA10g30260D" "NAC domain-containing protein 79" "LOC106419492" -3.81938477022312 0.00231242827655924
"106419896" NA NA NA NA "BnaAnng17520D" "uncharacterized BNAANNG17520D" "BNAANNG17520D" 4.99239886822731 0.0112910742219231
"106419979" "GO:0006412" "BP" "40S ribosomal protein S15a-1" "translation" "BnaA06g18230D" "40S ribosomal protein S15a-1" "LOC106419979" -3.66376019778445 0.0280400475030371
"106420014" NA NA NA NA "BnaAnng16210D" "phosphatidylinositol/phosphatidylcholine transfer protein SFH10" "BNAANNG16210D" -5.1956983912041 0.0166491058475681
"106420179" NA NA NA NA "BnaC03g72030D" "uncharacterized LOC106420179" "LOC106420179" -3.81154308130242 0.0120536375227766
"106420287" NA NA NA NA "BnaA02g13780D" "glycosyltransferase BC10-like" "LOC106420287" -6.1747607303566 0.00201590918248446
"106420801" NA NA NA NA "BnaA04g14920D" "probable sugar phosphate/phosphate translocator At2g25520" "LOC106420801" -2.06440754151776 0.0233898732273644
"106421309" "GO:0000724" "BP" "non-structural maintenance of chromosomes element 1 homolog" "double-strand break repair via homologous recombination" "BnaCnng35070D" "non-structural maintenance of chromosomes element 1 homolog" "LOC106421309" 3.39318532431649 0.0180639911192225
"106421309" "GO:0006301" "BP" "non-structural maintenance of chromosomes element 1 homolog" "postreplication repair" "BnaCnng35070D" "non-structural maintenance of chromosomes element 1 homolog" "LOC106421309" 3.39318532431649 0.0180639911192225
"106421691" "GO:0010206" "BP" "protein disulfide-isomerase LQY1, chloroplastic" "photosystem II repair" "BnaAnng09030D" "protein disulfide-isomerase LQY1, chloroplastic" "LOC106421691" -1.28212381854157 0.0430575849299555
"106421715" NA NA NA NA "BnaA09g13830D" "uncharacterized BNAA09G13830D" "BNAA09G13830D" -1.41203495373802 0.0426638496152028
"106421833" "GO:0006004" "BP" "protein MANNAN SYNTHESIS-RELATED 1" "fucose metabolic process" "BnaA05g19810D" "protein MANNAN SYNTHESIS-RELATED 1" "BNAA05G19810D" 3.27629468045755 0.0436426462910848
"106421921" "GO:0030490" "BP" "serine/threonine-protein kinase rio2" "maturation of SSU-rRNA" "BnaA01g19540D" "serine/threonine-protein kinase rio2" "LOC106421921" 1.17905945205159 0.0147700350214761
"106421921" "GO:0006468" "BP" "serine/threonine-protein kinase rio2" "protein phosphorylation" "BnaA01g19540D" "serine/threonine-protein kinase rio2" "LOC106421921" 1.17905945205159 0.0147700350214761
"106421925" NA NA NA NA "BnaA03g54340D" "uncharacterized BNAA03G54340D" "BNAA03G54340D" -1.04082643805106 0.0374555838277486
"106422078" NA NA NA NA "BnaA09g27340D" "receptor-like protein 4" "LOC106422078" -1.58689708844496 0.00854027642691363
"106422572" "GO:0051603" "BP" "cysteine proteinase RD21A" "proteolysis involved in protein catabolic process" "BnaC06g00260D" "cysteine proteinase RD21A" "LOC106422572" -1.80069347416785 0.0200444348591273
"106423912" NA NA NA NA "BnaCnng69070D" "vegetative cell wall protein gp1" "LOC106423912" -5.42760553744069 0.00974921199301496
"106423940" NA NA NA NA "BnaA04g25180D" "uncharacterized BNAA04G25180D" "BNAA04G25180D" 3.64337797190874 0.00458849693377709
"106423962" "GO:0050896" "BP" "lectin-like protein" "response to stimulus" "BnaAnng23290D" "lectin-like protein" "LOC106423962" 5.12433337860791 0.0256011363541682
"106424075" "GO:0006097" "BP" "malate synthase, glyoxysomal-like" "glyoxylate cycle" "BnaAnng00830D" "malate synthase, glyoxysomal-like" "LOC106424075" -3.31554205277129 0.00526618755977245
"106424075" "GO:0006099" "BP" "malate synthase, glyoxysomal-like" "tricarboxylic acid cycle" "BnaAnng00830D" "malate synthase, glyoxysomal-like" "LOC106424075" -3.31554205277129 0.00526618755977245
"106424737" "GO:0008295" "BP" "S-adenosylmethionine decarboxylase proenzyme 2" "spermidine biosynthetic process" "BnaC09g41910D" "S-adenosylmethionine decarboxylase proenzyme 2" "BNAC09G41910D" 1.3955217648748 0.0297441483505405
"106424737" "GO:0006597" "BP" "S-adenosylmethionine decarboxylase proenzyme 2" "spermine biosynthetic process" "BnaC09g41910D" "S-adenosylmethionine decarboxylase proenzyme 2" "BNAC09G41910D" 1.3955217648748 0.0297441483505405
"106425131" "GO:0007015" "BP" "myosin-1" "actin filament organization" "BnaC05g32750D" "myosin-1" "LOC106425131" 1.61178328654436 0.00366702707767354
"106425131" "GO:0030050" "BP" "myosin-1" "vesicle transport along actin filament" "BnaC05g32750D" "myosin-1" "LOC106425131" 1.61178328654436 0.00366702707767354
"106425185" NA NA NA NA "BnaA02g30200D" "uncharacterized protein At5g48480" "BNAA02G30200D" 1.44414370110194 0.0079993381434933
"106425473" "GO:0009687" "BP" "abscisic acid 8'-hydroxylase 3" "abscisic acid metabolic process" "BnaCnng57040D" "abscisic acid 8'-hydroxylase 3" "LOC106425473" 6.65975889116084 0.000315323339125354
"106425473" "GO:0016125" "BP" "abscisic acid 8'-hydroxylase 3" "sterol metabolic process" "BnaCnng57040D" "abscisic acid 8'-hydroxylase 3" "LOC106425473" 6.65975889116084 0.000315323339125354
"106425532" NA NA NA NA "BnaCnng49680D" "fasciclin-like arabinogalactan protein 10" "LOC106425532" -4.25133913573205 0.0416953945557219
"106425672" NA NA NA NA "BnaA02g04600D" "zinc finger CCCH domain-containing protein 25" "LOC106425672" 1.06115278604525 0.0312286331262799
"106425790" "GO:0009725" "BP" "heptahelical transmembrane protein 1" "response to hormone" "BnaA02g04790D" "heptahelical transmembrane protein 1" "LOC106425790" 1.66702381593134 0.0361500286763847
"106425790" "GO:0009744" "BP" "heptahelical transmembrane protein 1" "response to sucrose" "BnaA02g04790D" "heptahelical transmembrane protein 1" "LOC106425790" 1.66702381593134 0.0361500286763847
"106425818" NA NA NA NA "BnaA02g04340D" "uncharacterized BNAA02G04340D" "BNAA02G04340D" -1.2702571406048 0.00258964593986279
"106426023" "GO:0009873" "BP" "ethylene-responsive transcription factor 13" "ethylene-activated signaling pathway" "BnaCnng09130D" "ethylene-responsive transcription factor 13" "LOC106426023" 2.35487373841756 0.0331465218372999
"106426228" "GO:0006355" "BP" "transcription factor bHLH93" "regulation of DNA-templated transcription" "BnaAnng04960D" "transcription factor bHLH93" "LOC106426228" 5.16367422643701 0.0254857495777814
"106426283" NA NA NA NA "BnaC02g16810D" "protein CYSTEINE-RICH TRANSMEMBRANE MODULE 13" "LOC106426283" 4.34992328564657 0.0481120441164885
"106426878" NA NA NA NA "BnaC03g49100D" "uncharacterized BNAC03G49100D" "BNAC03G49100D" 2.3013682505253 4.34711673469203e-05
"106426989" NA NA NA NA "BnaAnng13890D" "protein GOLVEN 6" "LOC106426989" 5.53107877938873 0.00994592608295157
"106427166" NA NA NA NA "BnaA03g00210D" "aldose reductase" "LOC106427166" -2.36151685143191 0.00117701737796027
"106427173" "GO:0010073" "BP" "protein MAINTENANCE OF MERISTEMS" "meristem maintenance" "BnaC05g13870D" "protein MAINTENANCE OF MERISTEMS" "LOC106427173" 1.50494461667851 0.000490519726221633
"106427362" "GO:0006355" "BP" "zinc-finger homeodomain protein 2" "regulation of DNA-templated transcription" "BnaC08g11750D" "zinc-finger homeodomain protein 2" "LOC106427362" 3.55770703746077 0.0114039236852823
"106427402" NA NA NA NA "BnaC05g47060D" "pentatricopeptide repeat-containing protein At3g04750, mitochondrial" "LOC106427402" 1.51631103546907 0.0245857607842801
"106427438" NA NA NA NA "BnaC03g77910D" "dof zinc finger protein DOF1.7" "LOC106427438" -1.57109253628456 0.0495821818604213
"106427708" NA NA NA NA "BnaC03g21050D" "transcription factor DIVARICATA" "LOC106427708" 6.19312537587747 0.00119072801755247
"106427733" NA NA NA NA "BnaC03g72030D" "uncharacterized LOC106427733" "LOC106427733" -3.81154308130242 0.0120536375227766
"106427871" "GO:0000162" "BP" "anthranilate synthase alpha subunit 1, chloroplastic" "tryptophan biosynthetic process" "BnaA03g01690D" "anthranilate synthase alpha subunit 1, chloroplastic" "LOC106427871" 1.06730395951189 0.00487844163311386
"106427910" NA NA NA NA "BnaC01g39230D" "josephin-like protein" "LOC106427910" -1.88301417719206 0.0127498208601173
"106427953" "GO:0009738" "BP" "abscisic acid receptor PYL5" "abscisic acid-activated signaling pathway" "BnaAnng40650D" "abscisic acid receptor PYL5" "LOC106427953" -1.63034315303072 0.0237246670261371
"106427953" "GO:0080163" "BP" "abscisic acid receptor PYL5" "regulation of protein serine/threonine phosphatase activity" "BnaAnng40650D" "abscisic acid receptor PYL5" "LOC106427953" -1.63034315303072 0.0237246670261371
"106428381" "GO:0009809" "BP" "cinnamyl alcohol dehydrogenase 4" "lignin biosynthetic process" "BnaA05g20600D" "cinnamyl alcohol dehydrogenase 4" "CADa-1" -1.74408974968293 0.00122602136477648
"106428612" NA NA NA NA "BnaC03g69320D" "ras-related protein RABG3d" "LOC106428612" -1.39810576811939 0.00251586205643264
"106428614" "GO:0006468" "BP" "proline-rich receptor-like protein kinase PERK15" "protein phosphorylation" "BnaC03g69310D" "proline-rich receptor-like protein kinase PERK15" "LOC106428614" -2.0904072237058 0.00165836956097655
"106428748" NA NA NA NA "BnaA03g53080D" "uncharacterized LOC106428748" "LOC106428748" -5.3491662602181 0.000449085125566457
"106429090" NA NA NA NA "BnaC09g14770D" "polygalacturonase 1 beta-like protein 2" "LOC106429090" -1.73959451437866 0.00247959703865394
"106429177" "GO:0009653" "BP" "expansin-A14" "anatomical structure morphogenesis" "BnaC02g12340D" "expansin-A14" "LOC106429177" -4.44750967671825 0.00144200982491893
"106429177" "GO:0009664" "BP" "expansin-A14" "plant-type cell wall organization" "BnaC02g12340D" "expansin-A14" "LOC106429177" -4.44750967671825 0.00144200982491893
"106429506" "GO:0006101" "BP" "aconitate hydratase 2, mitochondrial" "citrate metabolic process" "BnaAnng22230D" "aconitate hydratase 2, mitochondrial" "LOC106429506" -1.24113870211294 0.00258496837636578
"106429506" "GO:0006099" "BP" "aconitate hydratase 2, mitochondrial" "tricarboxylic acid cycle" "BnaAnng22230D" "aconitate hydratase 2, mitochondrial" "LOC106429506" -1.24113870211294 0.00258496837636578
"106429559" "GO:0006086" "BP" "pyruvate dehydrogenase E1 component subunit alpha-2, mitochondrial" "acetyl-CoA biosynthetic process from pyruvate" "BnaA07g28560D" "pyruvate dehydrogenase E1 component subunit alpha-2, mitochondrial" "LOC106429559" -1.21272817937606 0.0063101534261858
"106429559" "GO:0006096" "BP" "pyruvate dehydrogenase E1 component subunit alpha-2, mitochondrial" "glycolytic process" "BnaA07g28560D" "pyruvate dehydrogenase E1 component subunit alpha-2, mitochondrial" "LOC106429559" -1.21272817937606 0.0063101534261858
"106429584" "GO:0006629" "BP" "probable long-chain-alcohol O-fatty-acyltransferase 7" "lipid metabolic process" "BnaAnng13380D" "probable long-chain-alcohol O-fatty-acyltransferase 7" "LOC106429584" 6.23093780050549 0.00116645948419456
"106429755" NA NA NA NA "BnaA09g30180D" "heavy metal-associated isoprenylated plant protein 37" "LOC106429755" 4.84336047285273 0.0472400716168563
"106430242" "GO:0006749" "BP" "glutathione S-transferase U10" "glutathione metabolic process" "BnaCnng35440D" "glutathione S-transferase U10" "LOC106430242" -1.32418618192148 0.0350012800133354
"106430242" "GO:0009407" "BP" "glutathione S-transferase U10" "toxin catabolic process" "BnaCnng35440D" "glutathione S-transferase U10" "LOC106430242" -1.32418618192148 0.0350012800133354
"106430462" "GO:0009058" "BP" "protein STRICTOSIDINE SYNTHASE-LIKE 9" "biosynthetic process" "BnaCnng26110D" "protein STRICTOSIDINE SYNTHASE-LIKE 9" "LOC106430462" -2.21149948452826 4.11120293402239e-05
"106430464" "GO:0006270" "BP" "origin of replication complex subunit 5" "DNA replication initiation" "BnaCnng47480D" "origin of replication complex subunit 5" "LOC106430464" 1.45085705631984 0.0248270572389454
"106430703" NA NA NA NA "BnaC06g40450D" "protein NUCLEAR FUSION DEFECTIVE 4" "LOC106430703" -1.77410784311642 0.0213533360577595
"106431480" NA NA NA NA "BnaA02g35170D" "uncharacterized BNAA02G35170D" "BNAA02G35170D" 6.30413126536314 0.000849297200191842
"106431568" NA NA NA NA "BnaC04g52820D" "PLASMODESMATA CALLOSE-BINDING PROTEIN 5" "LOC106431568" -2.83915465383569 0.0137441737881851
"106431886" NA NA NA NA "BnaC01g34970D" "protein PHOTOSYSTEM I ASSEMBLY 2, chloroplastic" "BNAC01G34970D" 1.64074262915082 0.0230203319406373
"106431993" NA NA NA NA "BnaC08g20020D" "ethylene-responsive transcription factor ERF012" "LOC106431993" -2.7175825099591 0.00453909891898985
"106432055" "GO:0009733" "BP" "transcription factor KUA1" "response to auxin" "BnaA09g18280D" "transcription factor KUA1" "BNAA09G18280D" -6.11938135875465 0.00102473477227439
"106432055" "GO:0009723" "BP" "transcription factor KUA1" "response to ethylene" "BnaA09g18280D" "transcription factor KUA1" "BNAA09G18280D" -6.11938135875465 0.00102473477227439
"106432055" "GO:0009739" "BP" "transcription factor KUA1" "response to gibberellin" "BnaA09g18280D" "transcription factor KUA1" "BNAA09G18280D" -6.11938135875465 0.00102473477227439
"106432846" NA NA NA NA "BnaCnng18390D" "uncharacterized protein At1g51745" "BNACNNG18390D" 1.18184461693618 0.0454352163479876
"106432884" NA NA NA NA "BnaA01g34360D" "uncharacterized metal-dependent hydrolase YabD" "BNAA01G34360D" -21.97876041289 1.27257402659737e-07
"106432938" "GO:0005975" "BP" "glucan endo-1,3-beta-glucosidase 3-like" "carbohydrate metabolic process" "BnaC02g34070D" "glucan endo-1,3-beta-glucosidase 3-like" "LOC106432938" -1.33530234191099 0.0280905488807372
"106432994" NA NA NA NA "BnaA08g11710D" "uncharacterized LOC106432994" "LOC106432994" -4.30143339692044 0.0034689822600334
"106433053" "GO:0019344" "BP" "S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent), chloroplastic" "cysteine biosynthetic process" "BnaC01g40620D" "S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent), chloroplastic" "LOC106433053" 2.50711894667891 0.0115630313250618
"106433053" "GO:0006535" "BP" "S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent), chloroplastic" "cysteine biosynthetic process from serine" "BnaC01g40620D" "S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent), chloroplastic" "LOC106433053" 2.50711894667891 0.0115630313250618
"106433060" "GO:1990961" "BP" "protein DETOXIFICATION 24" "xenobiotic detoxification by transmembrane export across the plasma membrane" "BnaC01g40630D" "protein DETOXIFICATION 24" "LOC106433060" -6.51827043717196 0.00246622965514979
"106433150" "GO:0009098" "BP" "3-isopropylmalate dehydratase large subunit, chloroplastic" "leucine biosynthetic process" "BnaA08g05070D" "3-isopropylmalate dehydratase large subunit, chloroplastic" "LOC106433150" 1.02552796525685 0.0158028538472381
"106433277" NA NA NA NA "BnaA01g31100D" "protein yippee-like At3g11230" "LOC106433277" -1.64808181169362 0.00683490333714397
"106433404" NA NA NA NA "BnaC05g40620D" "nudix hydrolase 16, mitochondrial" "LOC106433404" -1.17294033850223 0.034092750660484
"106433726" "GO:0006355" "BP" "CCR4-NOT transcription complex subunit 3" "regulation of DNA-templated transcription" "BnaA03g06960D" "CCR4-NOT transcription complex subunit 3" "LOC106433726" 1.18289383200008 0.0201196923445818
"106433726" "GO:0000289" "BP" "CCR4-NOT transcription complex subunit 3" "nuclear-transcribed mRNA poly(A) tail shortening" "BnaA03g06960D" "CCR4-NOT transcription complex subunit 3" "LOC106433726" 1.18289383200008 0.0201196923445818
"106433759" "GO:0055062" "BP" "putative glycerol-3-phosphate transporter 5" "phosphate ion homeostasis" "BnaA04g21590D" "putative glycerol-3-phosphate transporter 5" "LOC106433759" -6.15948655866076 0.0145529966434759
"106433769" NA NA NA NA "BnaA09g15610D" "uncharacterized BNAA09G15610D" "BNAA09G15610D" -1.91504670698588 0.0112581353211019
"106433905" NA NA NA NA "BnaCnng58540D" "uncharacterized BNACNNG58540D" "BNACNNG58540D" 6.32762627331339 0.000722426403509242
"106433931" NA NA NA NA "BnaC06g18170D" "uncharacterized BNAC06G18170D" "BNAC06G18170D" 1.96925847179651 0.0015935293623848
"106434081" NA NA NA NA "BnaAnng36460D" "pleckstrin homology domain-containing protein 1" "LOC106434081" 1.33838798417165 0.0202138580214872
"106434195" NA NA NA NA "BnaA08g20710D" "2-oxoglutarate and iron-dependent oxygenase domain-containing protein ICU11" "BNAA08G20710D" 1.26158772574532 0.00678928602773503
"106434381" NA NA NA NA "BnaA02g21630D" "uncharacterized LOC106434381" "LOC106434381" -2.67238702468217 0.031518639639894
"106434642" "GO:0009865" "BP" "stress-response A/B barrel domain-containing protein HS1" "pollen tube adhesion" "BnaA01g27300D" "stress-response A/B barrel domain-containing protein HS1" "LOC106434642" -1.81365043928743 0.023553751164314
"106434924" "GO:0000349" "BP" "splicing factor YJU2" "generation of catalytic spliceosome for first transesterification step" "BnaA09g45140D" "splicing factor YJU2" "LOC106434924" 1.39474921214557 0.00566292653050499
"106434924" "GO:0008380" "BP" "splicing factor YJU2" "RNA splicing" "BnaA09g45140D" "splicing factor YJU2" "LOC106434924" 1.39474921214557 0.00566292653050499
"106434940" "GO:0009755" "BP" "LOB domain-containing protein 31" "hormone-mediated signaling pathway" "BnaUnng02520D" "LOB domain-containing protein 31" "LOC106434940" -4.33677383536719 0.00300798432500354
"106434940" "GO:0045893" "BP" "LOB domain-containing protein 31" "positive regulation of DNA-templated transcription" "BnaUnng02520D" "LOB domain-containing protein 31" "LOC106434940" -4.33677383536719 0.00300798432500354
"106435241" NA NA NA NA "BnaA07g07790D" "GDSL esterase/lipase At1g29660" "LOC106435241" 3.41781402733006 0.0148259925647393
"106435384" "GO:0007623" "BP" "protein LNK3" "circadian rhythm" "BnaC05g40760D" "protein LNK3" "BNAC05G40760D" 2.05107592218899 0.0013560115102074
"106435384" "GO:0006355" "BP" "protein LNK3" "regulation of DNA-templated transcription" "BnaC05g40760D" "protein LNK3" "BNAC05G40760D" 2.05107592218899 0.0013560115102074
"106435603" NA NA NA NA "BnaC03g73200D" "protein SENESCENCE-ASSOCIATED GENE 21, mitochondrial" "LOC106435603" -1.76770835019556 0.00161477585470309
"106435899" "GO:0016192" "BP" "ras-related protein RABA1c" "vesicle-mediated transport" "BnaC07g18630D" "ras-related protein RABA1c" "LOC106435899" 1.05903359198026 0.0177710065123672
"106435949" "GO:0006406" "BP" "THO complex subunit 7B" "mRNA export from nucleus" "BnaA05g32250D" "THO complex subunit 7B" "LOC106435949" 1.10265351455106 0.0354579722546201
"106435949" "GO:0006397" "BP" "THO complex subunit 7B" "mRNA processing" "BnaA05g32250D" "THO complex subunit 7B" "LOC106435949" 1.10265351455106 0.0354579722546201
"106436084" NA NA NA NA "BnaC03g65520D" "aquaporin PIP2-7" "LOC106436084" 3.52787552932695 0.0402805487007441
"106436144" NA NA NA NA "BnaA04g29520D" "glutaredoxin-C13" "LOC106436144" -5.13537964323934 0.000134480953937656
"106436161" "GO:0010275" "BP" "protein CHLORORESPIRATORY REDUCTION 6, chloroplastic" "NAD(P)H dehydrogenase complex assembly" "BnaA04g29490D" "protein CHLORORESPIRATORY REDUCTION 6, chloroplastic" "LOC106436161" 3.42191138059518 0.027883339525926
"106436184" NA NA NA NA "BnaA05g12690D" "tropinone reductase homolog At2g29310" "LOC106436184" 5.37047551535677 1.78540087751053e-06
"106436243" NA NA NA NA "BnaC05g35150D" "2-oxoglutarate and iron-dependent oxygenase domain-containing protein CP2" "BNAC05G35150D" 1.25372501354767 0.0183233094933015
"106436486" "GO:0080028" "BP" "epithiospecifier protein" "nitrile biosynthetic process" "BnaA05g14040D" "epithiospecifier protein" "LOC106436486" 5.5486084104359 0.00914045542202299
"106436639" NA NA NA NA "BnaC06g26240D" "uncharacterized BNAC06G26240D" "BNAC06G26240D" -6.08669167269638 0.0173011519776466
"106436748" NA NA NA NA "BnaC08g20260D" "uncharacterized LOC106436748" "LOC106436748" 6.07110990796478 0.000353983936067479
"106436802" "GO:0048564" "BP" "ycf3-interacting protein 1, chloroplastic" "photosystem I assembly" "BnaAnng10200D" "ycf3-interacting protein 1, chloroplastic" "LOC106436802" 1.0518131539773 0.0380410004541399
"106436802" "GO:0080183" "BP" "ycf3-interacting protein 1, chloroplastic" "response to photooxidative stress" "BnaAnng10200D" "ycf3-interacting protein 1, chloroplastic" "LOC106436802" 1.0518131539773 0.0380410004541399
"106437133" "GO:0043086" "BP" "pectinesterase inhibitor" "negative regulation of catalytic activity" "BnaA01g27330D" "pectinesterase inhibitor" "LOC106437133" -5.94601307612877 0.0241134226131617
"106437298" "GO:0006480" "BP" "alpha N-terminal protein methyltransferase 1" "N-terminal protein amino acid methylation" "BnaCnng52650D" "alpha N-terminal protein methyltransferase 1" "LOC106437298" 1.17853458748196 0.0240719490301113
